0.736289,33.8562,13566,1.7716,13567.8,1,20,1500,6,20,5,0.1,0,15,6
0.628388,32.133,14227.8,3.72614,14231.5,1,20,1500,6,20,10,0.1,0,15,6
0.567512,30.8496,14341.4,5.8139,14347.2,1,20,1500,6,20,15,0.1,0,15,6
0.526683,29.874,14341.2,7.99563,14349.2,1,20,1500,6,20,20,0.1,0,15,6
0.497588,29.1528,14398.3,10.2303,14408.6,1,20,1500,6,20,25,0.1,0,15,6
0.474387,28.5432,14400.1,12.479,14412.5,1,20,1500,6,20,30,0.1,0,15,6
