-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,10,1500,6,6,20,20,15,1e-10,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,10,1500,6,6,20,20,15,1e-09,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,10,1500,6,6,20,20,15,1e-08,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
-nan,1,1,0,0.0024,0.0024,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,1,10,1500,6,6,20,20,15,1e-07,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.012,0.0096,0.0216,0,0,0,0.103619,0.0329834,0.0722253,0.103619,0.0329834,0.0722253,0.0268441,0.00870322,0.0187815,0.00966512,0.00666341,0.00833102,1,10,1500,6,6,20,20,15,1e-06,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0792,0.0936,0.1728,0,0,0,0.20003,0.209828,0.205337,0.20003,0.209828,0.205337,0.051785,0.0545153,0.0532639,0.00267955,0.00202063,0.00232263,1,10,1500,6,6,20,20,15,1e-05,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.9468,1.0236,1.9704,0.000194948,0.00024354,0.000220191,0.260242,0.261705,0.261002,0.260437,0.261949,0.261223,0.0706078,0.0714879,0.071065,0.00159415,0.0017938,0.00169787,1,10,1500,6,6,20,20,15,0.0001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.983424,0.985841,0.984634,9.9672,10.026,19.9932,0.00490696,0.00397158,0.0044379,0.331319,0.326575,0.32894,0.336226,0.330547,0.333378,0.147014,0.136629,0.141806,0.0370432,0.0297866,0.0334043,1,10,1500,6,6,20,20,15,0.001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.568279,0.558324,0.563288,47.6952,47.1156,94.8108,4468.76,4868.73,4667.52,3.32301,3.50614,3.41401,4472.08,4872.24,4670.94,2833.99,3103.57,2967.96,2822.94,3091.27,2956.29,1,10,1500,6,6,20,20,15,0.01,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.562831,0.554067,0.558435,47.6952,47.2464,94.9416,9101.16,9119.35,9110.21,3.31977,3.41409,3.3667,9104.48,9122.76,9113.58,2582.95,3105.3,2842.89,2571.92,3093.64,2831.55,1,10,1500,6,6,20,20,15,0.1,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
