-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5,10,1500,6,6,20,40,10,1e-10,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5,10,1500,6,6,20,40,10,1e-09,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5,10,1500,6,6,20,40,10,1e-08,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
-nan,1,1,0,0.0012,0.0012,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,5,10,1500,6,6,20,40,10,1e-07,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
1,1,1,0.006,0.0048,0.0108,0,0,0,0.103416,0,0.0574531,0.103416,0,0.0574531,0.026737,0,0.0148539,0.00962534,0,0.00534741,5,10,1500,6,6,20,40,10,1e-06,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
1,1,1,0.0876,0.0684,0.156,0,0,0,0.224555,0.14712,0.190603,0.224555,0.14712,0.190603,0.0584345,0.0262542,0.0443247,0.00110192,0.000812774,0.000975138,5,10,1500,6,6,20,40,10,1e-05,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
1,0.996303,0.998165,0.6588,0.6468,1.3056,0,8.51391e-06,4.21783e-06,0.268209,0.184519,0.226749,0.268209,0.184527,0.226753,0.085822,0.0455059,0.0658492,0.0125754,0.0108271,0.0117093,5,10,1500,6,6,20,40,10,0.0001,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
0.995748,0.993997,0.994884,6.7452,6.5568,13.302,0.00988883,0.0067904,0.00836156,0.395945,0.274016,0.335844,0.405834,0.280806,0.344205,0.289428,0.170898,0.231003,0.132377,0.0956761,0.114286,5,10,1500,6,6,20,40,10,0.001,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
0.894555,0.90474,0.899632,66.2436,66.582,132.826,146.169,3.00156,74.4029,1.78899,1.26223,1.52494,147.958,4.26379,75.9278,183.443,10.2887,96.6452,180.242,8.69519,94.25,5,10,1500,6,6,20,40,10,0.01,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
0.88248,0.875043,0.877559,66.7896,129.528,196.318,8355.67,7423.57,7740.68,1.77738,0.918471,1.21068,8357.44,7424.49,7741.89,317.613,77.8388,159.413,314.453,76.9951,157.781,5,10,1500,6,6,20,40,10,0.1,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
