1.10008 -78.1138
1.20008 -78.1138
1.30008 -78.1138
1.40008 -78.1138
1.50008 -78.1138
1.60008 -78.1138
1.70008 -78.1138
1.80008 -78.1138
1.90008 -78.1138
2.00008 -78.1138
2.10008 -78.1138
2.20008 -78.1138
2.30008 -78.1138
2.40008 -78.1138
2.50008 -78.1138
2.60008 -78.1138
2.70008 -78.1138
2.80008 -78.1138
2.90008 -78.1138
3.00008 -78.1138
3.10008 -78.1138
3.20008 -78.1138
3.30008 -78.1138
3.40008 -78.1138
3.50008 -78.1138
3.60008 -78.1138
3.70008 -78.1138
3.80008 -78.1138
3.90008 -78.1138
4.00008 -78.1138
4.10008 -78.1138
4.20008 -78.1138
4.30008 -78.1138
4.40008 -78.1138
4.50008 -78.1138
4.60008 -78.1138
4.70008 -78.1138
4.80008 -78.1138
4.90008 -78.1138
5.00008 -78.1138
5.10008 -78.1138
5.20008 -78.1138
5.30008 -78.1138
5.40008 -78.1138
5.50008 -78.1138
5.60008 -78.1138
5.70008 -78.1138
5.80008 -78.1138
5.90008 -78.1138
6.00008 -78.1138
6.10008 -78.1138
6.20008 -78.1138
6.30008 -78.1138
6.40008 -78.1138
6.50008 -78.1138
6.60008 -78.1138
6.70008 -78.1138
6.80008 -78.1138
6.90008 -78.1138
7.00008 -78.1138
7.10008 -78.1138
7.20008 -78.1138
7.30008 -78.1138
7.40008 -78.1138
7.50008 -78.1138
7.60008 -78.1138
7.70008 -78.1138
7.80008 -78.1138
7.90008 -78.1138
8.00008 -78.1138
8.10008 -78.1138
8.20008 -78.1138
8.30008 -78.1138
8.40008 -78.1138
8.50008 -78.1138
8.60008 -78.1138
8.70008 -78.1138
8.80008 -78.1138
8.90008 -78.1138
9.00008 -78.1138
9.10008 -78.1138
9.20008 -78.1138
9.30008 -78.1138
9.40008 -78.1138
9.50008 -78.1138
9.60008 -78.1138
9.70008 -78.1138
9.80008 -78.1138
9.90008 -78.1138
10.0001 -78.1138
10.1001 -78.1138
10.2001 -78.1138
10.3001 -78.1138
10.4001 -78.1138
10.5001 -78.1138
10.6001 -78.1138
10.7001 -78.1138
10.8001 -78.1138
10.9001 -78.1138
11.0001 -78.1138
11.1001 -78.1138
11.2001 -78.1138
11.3001 -78.1138
11.4001 -78.1138
11.5001 -78.1138
11.6001 -78.1138
11.7001 -78.1138
11.8001 -78.1138
11.9001 -78.1138
12.0001 -78.1138
12.1001 -78.1138
12.2001 -78.1138
12.3001 -78.1138
12.4001 -78.1138
12.5001 -78.1138
12.6001 -78.1138
12.7001 -78.1138
12.8001 -78.1138
12.9001 -78.1138
13.0001 -78.1138
13.1001 -78.1138
13.2001 -78.1138
13.3001 -78.1138
13.4001 -78.1138
13.5001 -78.1138
13.6001 -78.1138
13.7001 -78.1138
13.8001 -78.1138
13.9001 -78.1138
14.0001 -78.1138
14.1001 -78.1138
14.2001 -78.1138
14.3001 -78.1138
14.4001 -78.1138
14.5001 -78.1138
14.6001 -78.1138
14.7001 -78.1138
14.8001 -78.1138
14.9001 -78.1138
15.0001 -78.1138
15.1001 -78.1138
15.2001 -78.1138
15.3001 -78.1138
15.4001 -78.1138
15.5001 -78.1138
15.6001 -78.1138
15.7001 -78.1138
15.8001 -78.1138
15.9001 -78.1138
16.0001 -78.1138
16.1001 -78.1138
16.2001 -78.1138
16.3001 -78.1138
16.4001 -78.1138
16.5001 -78.1138
16.6001 -78.1138
16.7001 -78.1138
16.8001 -78.1138
16.9001 -78.1138
17.0001 -78.1138
17.1001 -78.1138
17.2001 -78.1138
17.3001 -78.1138
17.4001 -78.1138
17.5001 -78.1138
17.6001 -78.1138
17.7001 -78.1138
17.8001 -78.1138
17.9001 -78.1138
18.0001 -78.1138
18.1001 -78.1138
18.2001 -78.1138
18.3001 -78.1138
18.4001 -78.1138
18.5001 -78.1138
18.6001 -78.1138
18.7001 -78.1138
18.8001 -78.1138
18.9001 -78.1138
19.0001 -78.1138
19.1001 -78.1138
19.2001 -78.1138
19.3001 -78.1138
19.4001 -78.1138
19.5001 -78.1138
19.6001 -78.1138
19.7001 -78.1138
19.8001 -78.1138
19.9001 -78.1138
20.0001 -78.1138
20.1001 -78.1138
20.2001 -78.1138
20.3001 -78.1138
20.4001 -78.1138
20.5001 -78.1138
20.6001 -78.1138
20.7001 -78.1138
20.8001 -78.1138
20.9001 -78.1138
21.0001 -78.1138
21.1001 -78.1138
21.2001 -78.1138
21.3001 -78.1138
21.4001 -78.1138
21.5001 -78.1138
21.6001 -78.1138
21.7001 -78.1138
21.8001 -78.1138
21.9001 -78.1138
22.0001 -78.1138
22.1001 -78.1138
22.2001 -78.1138
22.3001 -78.1138
22.4001 -78.1138
22.5001 -78.1138
22.6001 -78.1138
22.7001 -78.1138
22.8001 -78.1138
22.9001 -78.1138
23.0001 -78.1138
23.1001 -78.1138
23.2001 -78.1138
23.3001 -78.1138
23.4001 -78.1138
23.5001 -78.1138
23.6001 -78.1138
23.7001 -78.1138
23.8001 -78.1138
23.9001 -78.1138
24.0001 -78.1138
24.1001 -78.1138
24.2001 -78.1138
24.3001 -78.1138
24.4001 -78.1138
24.5001 -78.1138
24.6001 -78.1138
24.7001 -78.1138
24.8001 -78.1138
24.9001 -78.1138
25.0001 -78.1138
25.1001 -78.1138
25.2001 -78.1138
25.3001 -78.1138
25.4001 -78.1138
25.5001 -78.1138
25.6001 -78.1138
25.7001 -78.1138
25.8001 -78.1138
25.9001 -78.1138
26.0001 -78.1138
26.1001 -78.1138
26.2001 -78.1138
26.3001 -78.1138
26.4001 -78.1138
26.5001 -78.1138
26.6001 -78.1138
26.7001 -78.1138
26.8001 -78.1138
26.9001 -78.1138
27.0001 -78.1138
27.1001 -78.1138
27.2001 -78.1138
27.3001 -78.1138
27.4001 -78.1138
27.5001 -78.1138
27.6001 -78.1138
27.7001 -78.1138
27.8001 -78.1138
27.9001 -78.1138
28.0001 -78.1138
28.1001 -78.1138
28.2001 -78.1138
28.3001 -78.1138
28.4001 -78.1138
28.5001 -78.1138
28.6001 -78.1138
28.7001 -78.1138
28.8001 -78.1138
28.9001 -78.1138
29.0001 -78.1138
29.1001 -78.1138
29.2001 -78.1138
29.3001 -78.1138
29.4001 -78.1138
29.5001 -78.1138
29.6001 -78.1138
29.7001 -78.1138
29.8001 -78.1138
29.9001 -78.1138
30.0001 -78.1138
30.1001 -78.1138
30.2001 -78.1138
30.3001 -78.1138
30.4001 -78.1138
30.5001 -78.1138
30.6001 -78.1138
30.7001 -78.1138
30.8001 -78.1138
30.9001 -78.1138
31.0001 -78.1138
31.1001 -78.1138
31.2001 -78.1138
31.3001 -78.1138
31.4001 -78.1138
31.5001 -78.1138
31.6001 -78.1138
31.7001 -78.1138
31.8001 -78.1138
31.9001 -78.1138
32.0001 -78.1138
32.1001 -78.1138
32.2001 -78.1138
32.3001 -78.1138
32.4001 -78.1138
32.5001 -78.1138
32.6001 -78.1138
32.7001 -78.1138
32.8001 -78.1138
32.9001 -78.1138
33.0001 -78.1138
33.1001 -78.1138
33.2001 -78.1138
33.3001 -78.1138
33.4001 -78.1138
33.5001 -78.1138
33.6001 -78.1138
33.7001 -78.1138
33.8001 -78.1138
33.9001 -78.1138
34.0001 -78.1138
34.1001 -78.1138
34.2001 -78.1138
34.3001 -78.1138
34.4001 -78.1138
34.5001 -78.1138
34.6001 -78.1138
34.7001 -78.1138
34.8001 -78.1138
34.9001 -78.1138
35.0001 -78.1138
35.1001 -78.1138
35.2001 -78.1138
35.3001 -78.1138
35.4001 -78.1138
35.5001 -78.1138
35.6001 -78.1138
35.7001 -78.1138
35.8001 -78.1138
35.9001 -78.1138
36.0001 -78.1138
36.1001 -78.1138
36.2001 -78.1138
36.3001 -78.1138
36.4001 -78.1138
36.5001 -78.1138
36.6001 -78.1138
36.7001 -78.1138
36.8001 -78.1138
36.9001 -78.1138
37.0001 -78.1138
37.1001 -78.1138
37.2001 -78.1138
37.3001 -78.1138
37.4001 -78.1138
37.5001 -78.1138
37.6001 -78.1138
37.7001 -78.1138
37.8001 -78.1138
37.9001 -78.1138
38.0001 -78.1138
38.1001 -78.1138
38.2001 -78.1138
38.3001 -78.1138
38.4001 -78.1138
38.5001 -78.1138
38.6001 -78.1138
38.7001 -78.1138
38.8001 -78.1138
38.9001 -78.1138
39.0001 -78.1138
39.1001 -78.1138
39.2001 -78.1138
39.3001 -78.1138
39.4001 -78.1138
39.5001 -78.1138
39.6001 -78.1138
39.7001 -78.1138
39.8001 -78.1138
39.9001 -78.1138
40.0001 -78.1138
40.1001 -78.1138
40.2001 -78.1138
40.3001 -78.1138
40.4001 -78.1138
40.5001 -78.1138
40.6001 -78.1138
40.7001 -78.1138
40.8001 -78.1138
40.9001 -78.1138
41.0001 -78.1138
41.1001 -78.1138
41.2001 -78.1138
41.3001 -78.1138
41.4001 -78.1138
41.5001 -78.1138
41.6001 -78.1138
41.7001 -78.1138
41.8001 -78.1138
41.9001 -78.1138
42.0001 -78.1138
42.1001 -78.1138
42.2001 -78.1138
42.3001 -78.1138
42.4001 -78.1138
42.5001 -78.1138
42.6001 -78.1138
42.7001 -78.1138
42.8001 -78.1138
42.9001 -78.1138
43.0001 -78.1138
43.1001 -78.1138
43.2001 -78.1138
43.3001 -78.1138
43.4001 -78.1138
43.5001 -78.1138
43.6001 -78.1138
43.7001 -78.1138
43.8001 -78.1138
43.9001 -78.1138
44.0001 -78.1138
44.1001 -78.1138
44.2001 -78.1138
44.3001 -78.1138
44.4001 -78.1138
44.5001 -78.1138
44.6001 -78.1138
44.7001 -78.1138
44.8001 -78.1138
44.9001 -78.1138
45.0001 -78.1138
45.1001 -78.1138
45.2001 -78.1138
45.3001 -78.1138
45.4001 -78.1138
45.5001 -78.1138
45.6001 -78.1138
45.7001 -78.1138
45.8001 -78.1138
45.9001 -78.1138
46.0001 -78.1138
46.1001 -78.1138
46.2001 -78.1138
46.3001 -78.1138
46.4001 -78.1138
46.5001 -78.1138
46.6001 -78.1138
46.7001 -78.1138
46.8001 -78.1138
46.9001 -78.1138
47.0001 -78.1138
47.1001 -78.1138
47.2001 -78.1138
47.3001 -78.1138
47.4001 -78.1138
47.5001 -78.1138
47.6001 -78.1138
47.7001 -78.1138
47.8001 -78.1138
47.9001 -78.1138
48.0001 -78.1138
48.1001 -78.1138
