1,1,1,0.0036,0.0768,0.0804,0,0,0,0.171035,0.239228,0.236175,0.171035,0.239228,0.236175,0.0438799,0.0620858,0.0612706,0.00487575,0.000384561,0.000585659,6,10,1500,6,6,20,20,5,1e-05,0.1,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0204,0.06,0.0804,0,0,0,0.183103,0.232892,0.220259,0.183103,0.232892,0.220259,0.0474984,0.0602707,0.05703,0.00411077,0.000608343,0.00149702,6,10,1500,6,6,20,20,5,1e-05,0.3,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0348,0.0456,0.0804,0,0,0,0.215386,0.225567,0.22116,0.215386,0.225567,0.22116,0.0560626,0.0585958,0.0574993,0.00167288,0.00102057,0.00130291,6,10,1500,6,6,20,20,5,1e-05,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0528,0.0276,0.0804,0,0,0,0.23006,0.203743,0.221026,0.23006,0.203743,0.221026,0.0597194,0.0530476,0.0574291,0.000777245,0.00251209,0.00137279,6,10,1500,6,6,20,20,5,1e-05,0.7,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.072,0.0084,0.0804,0,0,0,0.237994,0.110949,0.224721,0.237994,0.110949,0.224721,0.0617959,0.028725,0.0583407,0.000434568,0.00938122,0.00136929,6,10,1500,6,6,20,20,5,1e-05,0.9,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0036,0.0768,0.0804,0,0,0,0.171035,0.239588,0.236518,0.171035,0.239588,0.236518,0.0438799,0.062273,0.0614495,0.00487575,0.000386253,0.000587275,6,10,1500,6,6,20,20,5,1e-05,0.1,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0204,0.06,0.0804,0,0,0,0.183103,0.233832,0.22096,0.183103,0.233832,0.22096,0.0474984,0.0607574,0.0573932,0.00411077,0.000612443,0.00150008,6,10,1500,6,6,20,20,5,1e-05,0.3,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0348,0.0456,0.0804,0,0,0,0.215386,0.225883,0.221339,0.215386,0.225883,0.221339,0.0560626,0.0587596,0.0575922,0.00167288,0.00102308,0.00130434,6,10,1500,6,6,20,20,5,1e-05,0.5,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0528,0.0276,0.0804,0,0,0,0.23006,0.203743,0.221026,0.23006,0.203743,0.221026,0.0597194,0.0530466,0.0574288,0.000777245,0.00251113,0.00137246,6,10,1500,6,6,20,20,5,1e-05,0.7,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.072,0.0084,0.0804,0,0,0,0.237994,0.110378,0.224661,0.237994,0.110378,0.224661,0.0617959,0.0284279,0.0583097,0.000434568,0.00928289,0.00135902,6,10,1500,6,6,20,20,5,1e-05,0.9,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0036,0.0768,0.0804,0,0,0,0.171035,0.239228,0.236175,0.171035,0.239228,0.236175,0.0438799,0.0620858,0.0612706,0.00487575,0.000384561,0.000585659,6,10,1500,6,6,20,20,5,1e-05,0.1,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0204,0.06,0.0804,0,0,0,0.183103,0.232892,0.220259,0.183103,0.232892,0.220259,0.0474984,0.0602707,0.05703,0.00411077,0.000608343,0.00149702,6,10,1500,6,6,20,20,5,1e-05,0.3,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0348,0.0456,0.0804,0,0,0,0.215386,0.225567,0.22116,0.215386,0.225567,0.22116,0.0560626,0.0585958,0.0574993,0.00167288,0.00102057,0.00130291,6,10,1500,6,6,20,20,5,1e-05,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0528,0.0276,0.0804,0,0,0,0.23006,0.203743,0.221026,0.23006,0.203743,0.221026,0.0597194,0.0530476,0.0574291,0.000777245,0.00251209,0.00137279,6,10,1500,6,6,20,20,5,1e-05,0.7,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.072,0.0084,0.0804,0,0,0,0.237994,0.110949,0.224721,0.237994,0.110949,0.224721,0.0617959,0.028725,0.0583407,0.000434568,0.00938122,0.00136929,6,10,1500,6,6,20,20,5,1e-05,0.9,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0036,0.0768,0.0804,0,0,0,0.171035,0.239588,0.236518,0.171035,0.239588,0.236518,0.0438799,0.062273,0.0614495,0.00487575,0.000386253,0.000587275,6,10,1500,6,6,20,20,5,1e-05,0.1,0,0,15,7,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0204,0.06,0.0804,0,0,0,0.183103,0.233832,0.22096,0.183103,0.233832,0.22096,0.0474984,0.0607574,0.0573932,0.00411077,0.000612443,0.00150008,6,10,1500,6,6,20,20,5,1e-05,0.3,0,0,15,7,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0348,0.0456,0.0804,0,0,0,0.215386,0.225883,0.221339,0.215386,0.225883,0.221339,0.0560626,0.0587596,0.0575922,0.00167288,0.00102308,0.00130434,6,10,1500,6,6,20,20,5,1e-05,0.5,0,0,15,7,15,6,15,6,15,6,15,6,15,6,15,6,15,6
