1,1,1,0.0564,0.0504,0.1068,0,0,0,0.215338,0.21023,0.212928,0.215338,0.21023,0.212928,0.0558883,0.054602,0.0552813,0.00162488,0.00198705,0.00179579,1,10,1500,6,6,20,20,8,1e-05,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,0.995062,0.997512,0.4788,0.4836,0.9624,0,0.00171886,0.000863716,0.254673,0.259915,0.257307,0.254673,0.261634,0.258171,0.0662257,0.0720019,0.0691282,6.68147e-05,0.00310519,0.00159358,1,10,1500,6,6,20,20,8,0.0001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.999105,0.995933,0.997526,5.3556,5.2896,10.6452,0.00267151,0.00406279,0.00336284,0.286674,0.286913,0.286793,0.289346,0.290976,0.290156,0.0903652,0.0920462,0.0912005,0.00803585,0.00957764,0.00880197,1,10,1500,6,6,20,20,8,0.001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.65067,0.6476,0.649144,51.6588,50.8524,102.511,496.509,688.849,591.923,1.79328,1.75617,1.77487,498.303,690.605,593.698,568.848,340.778,455.71,565.631,337.694,452.559,1,10,1500,6,6,20,20,8,0.01,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
