-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5,10,1500,4,6,20,20,10,1e-10,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5,10,1500,4,6,20,20,10,1e-09,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5,10,1500,4,6,20,20,10,1e-08,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
-nan,1,1,0,0.0012,0.0012,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,5,10,1500,4,6,20,20,10,1e-07,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
1,1,1,0.006,0.0048,0.0108,0,0,0,0.137016,0,0.0761198,0.137016,0,0.0761198,0.0469361,0,0.0260756,0.0168989,0,0.00938826,5,10,1500,4,6,20,20,10,1e-06,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
1,1,1,0.0876,0.0684,0.156,0,0,0,0.294698,0.213804,0.259229,0.294698,0.213804,0.259229,0.100638,0.0554433,0.0808221,0.00189486,0.00171159,0.0018145,5,10,1500,4,6,20,20,10,1e-05,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
1,0.996303,0.998165,0.6588,0.6468,1.3056,0,0.000169924,8.41811e-05,0.352036,0.267951,0.31038,0.352036,0.268121,0.310464,0.142716,0.088399,0.115807,0.0165297,0.0152693,0.0159053,5,10,1500,4,6,20,20,10,0.0001,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
0.993636,0.997262,0.99542,6.7452,6.5568,13.302,0.0161489,0.0139423,0.0150612,0.54069,0.39182,0.467309,0.556838,0.405763,0.48237,0.52071,0.290945,0.407455,0.227845,0.137141,0.183135,5,10,1500,4,6,20,20,10,0.001,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
0.883185,0.871598,0.876251,44.5104,65.4504,109.961,3000.46,227.661,1350.05,2.64532,1.80589,2.14568,3003.1,229.467,1352.19,330.159,202.768,254.334,323.16,199.506,249.559,5,10,1500,4,6,20,20,10,0.01,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
0.894322,0.871658,0.880653,44.9064,66.504,111.41,8692.24,8330.58,8476.36,2.62248,1.78049,2.11987,8694.86,8332.36,8478.48,309.275,233.442,264.008,302.396,230.271,259.343,5,10,1500,4,6,20,20,10,0.1,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
