1000 1000 0 0 0 30
1000 1000 0 0 0 35
1000 1000 0 0 0 40
1000 989 11 0.011 0.00646473 45
1000 915 85 0.085 0.0172853 50
1000 672 328 0.328 0.029099 55
1000 236 764 0.764 0.0263184 60
1000 14 986 0.986 0.00728213 65
1000 0 1000 1 0 70
1000 0 1000 1 0 75
1000 0 1000 1 0 80
