1,0.997589,0.997821,0.6372,5.958,6.5952,0.000425153,0.005389,0.00490941,0.261106,0.291466,0.288533,0.261531,0.296855,0.293442,0.0701354,0.0956085,0.0931474,0.0013172,0.0105707,0.00967666,6,10,1500,6,6,20,20,5,0.001,0.1,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.996337,0.995876,0.996013,1.9584,4.6368,6.5952,0.00105936,0.00424138,0.0032965,0.270678,0.284647,0.280499,0.271738,0.288888,0.283796,0.07721,0.0899839,0.0861908,0.00371888,0.0088551,0.00732993,6,10,1500,6,6,20,20,5,0.001,0.3,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.997809,0.997113,0.997459,3.2796,3.3156,6.5952,0.00247727,0.00254529,0.00251146,0.276368,0.277832,0.277104,0.278845,0.280377,0.279616,0.0814601,0.0836768,0.0825745,0.00494105,0.00634645,0.00564759,6,10,1500,6,6,20,20,5,0.001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.996898,1,0.997821,4.6272,1.968,6.5952,0.00405364,0.000977007,0.00313558,0.285305,0.269153,0.280486,0.289359,0.27013,0.283621,0.0897185,0.0751711,0.0853776,0.00821391,0.00250668,0.00651088,6,10,1500,6,6,20,20,5,0.001,0.7,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.993555,1,0.994211,5.9196,0.6756,6.5952,0.00513643,0.000331355,0.00464421,0.292902,0.259952,0.289526,0.298038,0.260284,0.29417,0.0972936,0.0686826,0.0943627,0.0114153,0.000507256,0.0102979,6,10,1500,6,6,20,20,5,0.001,0.9,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,0.994791,0.995292,0.6372,5.958,6.5952,0.000425153,0.00555901,0.005063,0.261784,0.29273,0.28974,0.262209,0.298289,0.294803,0.0711076,0.0982518,0.0956292,0.00193161,0.0124748,0.0114561,6,10,1500,6,6,20,20,5,0.001,0.1,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.99391,0.995876,0.995292,1.9584,4.6368,6.5952,0.0010536,0.00411924,0.00320892,0.278275,0.284172,0.282421,0.279329,0.288292,0.28563,0.0898936,0.0901579,0.0900794,0.0122192,0.00929945,0.0101665,6,10,1500,6,6,20,20,5,0.001,0.3,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.997445,0.998554,0.998003,3.2796,3.3156,6.5952,0.00313041,0.00248311,0.00280499,0.283809,0.276296,0.280032,0.286939,0.278779,0.282837,0.0908347,0.0817888,0.0862871,0.01014,0.005311,0.0077123,6,10,1500,6,6,20,20,5,0.001,0.5,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.995868,0.998782,0.996736,4.6272,1.968,6.5952,0.00594543,0.000946153,0.00445366,0.294797,0.269608,0.28728,0.300742,0.270554,0.291734,0.103441,0.0758144,0.095197,0.016423,0.00290437,0.0123891,6,10,1500,6,6,20,20,5,0.001,0.7,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.993955,1,0.994571,5.9196,0.6756,6.5952,0.00649561,0.000331355,0.00586415,0.305244,0.260752,0.300686,0.31174,0.261083,0.30655,0.113575,0.0693481,0.109045,0.0203069,0.000752846,0.0183038,6,10,1500,6,6,20,20,5,0.001,0.9,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,0.997589,0.997821,0.6372,5.958,6.5952,0.000425153,0.005389,0.00490941,0.261106,0.291466,0.288533,0.261531,0.296855,0.293442,0.0701354,0.0956085,0.0931474,0.0013172,0.0105707,0.00967666,6,10,1500,6,6,20,20,5,0.001,0.1,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.996337,0.995876,0.996013,1.9584,4.6368,6.5952,0.00105936,0.00424138,0.0032965,0.270678,0.284647,0.280499,0.271738,0.288888,0.283796,0.07721,0.0899839,0.0861908,0.00371888,0.0088551,0.00732993,6,10,1500,6,6,20,20,5,0.001,0.3,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.997809,0.997113,0.997459,3.2796,3.3156,6.5952,0.00247727,0.00254529,0.00251146,0.276368,0.277832,0.277104,0.278845,0.280377,0.279616,0.0814601,0.0836768,0.0825745,0.00494105,0.00634645,0.00564759,6,10,1500,6,6,20,20,5,0.001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.996898,1,0.997821,4.6272,1.968,6.5952,0.00405364,0.000977007,0.00313558,0.285305,0.269153,0.280486,0.289359,0.27013,0.283621,0.0897185,0.0751711,0.0853776,0.00821391,0.00250668,0.00651088,6,10,1500,6,6,20,20,5,0.001,0.7,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.993555,1,0.994211,5.9196,0.6756,6.5952,0.00513643,0.000331355,0.00464421,0.292902,0.259952,0.289526,0.298038,0.260284,0.29417,0.0972936,0.0686826,0.0943627,0.0114153,0.000507256,0.0102979,6,10,1500,6,6,20,20,5,0.001,0.9,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,0.994791,0.995292,0.6372,5.958,6.5952,0.000425153,0.00555901,0.005063,0.260716,0.29273,0.289637,0.261141,0.298289,0.2947,0.0698413,0.0982518,0.0955069,0.00122847,0.0124748,0.0113882,6,10,1500,6,6,20,20,5,0.001,0.1,0,0,15,7,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.995122,0.995876,0.995652,1.9584,4.6368,6.5952,0.00105519,0.00416882,0.00324425,0.271444,0.284374,0.280535,0.272499,0.288543,0.283779,0.0782688,0.0900488,0.0865508,0.00436134,0.00907543,0.00767561,6,10,1500,6,6,20,20,5,0.001,0.3,0,0,15,7,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.997809,0.997833,0.997821,3.2796,3.3156,6.5952,0.00255052,0.00254197,0.00254622,0.276402,0.276767,0.276585,0.278953,0.279309,0.279132,0.0815723,0.08277,0.0821744,0.0050342,0.00603169,0.00553566,6,10,1500,6,6,20,20,5,0.001,0.5,0,0,15,7,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.996898,0.998782,0.997459,4.6272,1.968,6.5952,0.00426882,0.000951641,0.00327898,0.284832,0.269844,0.280359,0.289101,0.270795,0.283638,0.0889191,0.0760263,0.0850719,0.00768475,0.00298864,0.00628344,6,10,1500,6,6,20,20,5,0.001,0.7,0,0,15,7,15,6,15,6,15,6,15,6,15,6,15,6,15,6
