1,1,1,0.0588,0.6072,0.666,0,0,0,0.233316,0.259559,0.257242,0.233316,0.259559,0.257242,0.0606286,0.0687406,0.0680244,0.000637668,0.000704211,0.000698336,6,10,1500,6,6,20,20,5,0.0001,0.1,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.2028,0.4632,0.666,0,0,0,0.252086,0.258532,0.256569,0.252086,0.258532,0.256569,0.065491,0.0683751,0.0674969,6.37059e-05,0.000670303,0.000485592,6,10,1500,6,6,20,20,5,0.0001,0.3,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.3132,0.3528,0.666,0,0,0,0.254889,0.258125,0.256603,0.254889,0.258125,0.256603,0.0662436,0.0685487,0.0674647,3.04999e-05,0.000787153,0.000431321,6,10,1500,6,6,20,20,5,0.0001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.4404,0.2256,0.666,0,0,0,0.258096,0.252565,0.256222,0.258096,0.252565,0.256222,0.0679576,0.0655381,0.067138,0.000436797,5.22773e-05,0.000306546,6,10,1500,6,6,20,20,5,0.0001,0.7,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.995984,1,0.996409,0.5952,0.0708,0.666,0,0,0,0.261122,0.23779,0.258641,0.261122,0.23779,0.258641,0.070452,0.0617854,0.0695307,0.00158008,0.000449514,0.0014599,6,10,1500,6,6,20,20,5,0.0001,0.9,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0588,0.6072,0.666,0,0,0,0.233316,0.259563,0.257245,0.233316,0.259563,0.257245,0.0606286,0.0687484,0.0680315,0.000637668,0.00070989,0.000703514,6,10,1500,6,6,20,20,5,0.0001,0.1,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.2028,0.4632,0.666,0,0,0,0.252086,0.258781,0.256742,0.252086,0.258781,0.256742,0.065491,0.0685113,0.0675916,6.37059e-05,0.000676202,0.000489694,6,10,1500,6,6,20,20,5,0.0001,0.3,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.3132,0.3528,0.666,0,0,0,0.25513,0.258057,0.256681,0.25513,0.258057,0.256681,0.0663829,0.0685239,0.0675171,4.43845e-05,0.000798065,0.000443632,6,10,1500,6,6,20,20,5,0.0001,0.5,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.4404,0.2256,0.666,0,0,0,0.258365,0.252879,0.256507,0.258365,0.252879,0.256507,0.0681481,0.0657017,0.0673194,0.000486057,5.30599e-05,0.000339384,6,10,1500,6,6,20,20,5,0.0001,0.7,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.995984,1,0.996409,0.5952,0.0708,0.666,0,0,0,0.262174,0.237976,0.259602,0.262174,0.237976,0.259602,0.0716096,0.0618817,0.0705755,0.00218147,0.000449571,0.00199736,6,10,1500,6,6,20,20,5,0.0001,0.9,0,0,31,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
