-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,10,1500,6,6,20,80,5,1e-10,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,10,1500,6,6,20,80,5,1e-09,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,10,1500,6,6,20,80,5,1e-08,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,-nan,1,0.0036,0,0.0036,0,-nan,0,0.087468,-nan,0.087468,0.087468,-nan,0.087468,0.022952,-nan,0.022952,0.0102009,-nan,0.0102009,1,10,1500,6,6,20,80,5,1e-07,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,-nan,1,0.0012,0,0.0012,0,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,1,10,1500,6,6,20,80,5,1e-06,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.0276,0.036,0.0636,0,0,0,0.202156,0.114376,0.152469,0.202156,0.114376,0.152469,0.052225,0.0157051,0.0315534,0.00247359,0.000443069,0.00132424,1,10,1500,6,6,20,80,5,1e-05,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.3492,0.384,0.7332,0,0,0,0.258241,0.136,0.194219,0.258241,0.136,0.194219,0.0687347,0.0188692,0.0426186,0.000900642,8.43728e-05,0.000473136,1,10,1500,6,6,20,80,5,0.0001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.999269,0.997167,0.998202,3.282,3.3792,6.6612,0.00260314,0.000496486,0.00153444,0.272784,0.144041,0.207473,0.275387,0.144537,0.209008,0.0782524,0.0222006,0.0498176,0.00370534,0.00141602,0.00254397,1,10,1500,6,6,20,80,5,0.001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.886289,0.954774,0.919143,33.2316,33.0096,66.2412,0.550923,0.0360534,0.294351,0.690876,0.238728,0.46556,1.2418,0.274781,0.759911,1.63756,0.109601,0.876143,1.16017,0.0525992,0.60824,1,10,1500,6,6,20,80,5,0.01,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.724924,0.731116,0.729831,58.3848,224.885,283.27,7595.23,3010.42,3955.4,1.00185,0.265164,0.417002,7596.23,3010.68,3955.81,136.548,12.2619,37.8786,135.544,12.1916,37.6159,1,10,1500,6,6,20,80,5,0.1,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
