1000 1000 0 0 0 30
1000 1000 0 0 0 40
1000 1000 0 0 0 50
1000 1000 0 0 0 60
1000 1000 0 0 0 70
1000 1000 0 0 0 80
1000 999 1 0.001 0.00195902 90
1000 959 41 0.041 0.0122902 100
1000 810 190 0.19 0.0243151 110
1000 456 544 0.544 0.0308701 120
1000 83 917 0.917 0.0170994 130
1000 3 997 0.997 0.00338972 140
1000 0 1000 1 0 150
1000 0 1000 1 0 160
1000 0 1000 1 0 170
1000 0 1000 1 0 180
1000 0 1000 1 0 190
1000 0 1000 1 0 200
