0.37366,25.2552,14309.9,4.74186,14314.7,1,20,1500,6,20,10,0.1,0,2,6
0.464381,28.2198,14249.1,4.24023,14253.3,1,20,1500,6,20,10,0.1,0,6,6
0.540334,30.2424,14240.9,3.95714,14244.8,1,20,1500,6,20,10,0.1,0,14,6
0.625756,32.0202,14220.1,3.73061,14223.9,1,20,1500,6,20,10,0.1,0,30,6
0.716804,33.4428,14192.2,3.58001,14195.7,1,20,1500,6,20,10,0.1,0,62,6
0.808196,33.7944,14201.9,3.54931,14205.4,1,20,1500,6,20,10,0.1,0,126,6
0.884526,32.3418,14204.9,3.7091,14208.6,1,20,1500,6,20,10,0.1,0,254,6
0.935048,28.452,14271.1,4.21652,14275.3,1,20,1500,6,20,10,0.1,0,510,6
0.966563,22.5474,14294,5.32035,14299.3,1,20,1500,6,20,10,0.1,0,1022,6
