-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5,10,1500,8,8,20,20,10,1e-10,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5,10,1500,8,8,20,20,10,1e-09,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5,10,1500,8,8,20,20,10,1e-08,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
-nan,1,1,0,0.0012,0.0012,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,5,10,1500,8,8,20,20,10,1e-07,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
1,1,1,0.006,0.0048,0.0108,0,0,0,0.0866156,0,0.0481198,0.0866156,0,0.0481198,0.018756,0,0.01042,0.00675236,0,0.00375131,5,10,1500,8,8,20,20,10,1e-06,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
1,1,1,0.0876,0.0684,0.156,0,0,0,0.188744,0.180383,0.185078,0.188744,0.180383,0.185078,0.0412842,0.0394653,0.0404867,0.000779781,0.00121898,0.000972352,5,10,1500,8,8,20,20,10,1e-05,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
1,1,1,0.6588,0.6468,1.3056,0,8.08701e-05,4.00634e-05,0.226009,0.222976,0.224506,0.226009,0.223057,0.224547,0.0626067,0.0577564,0.0602039,0.0105961,0.00711584,0.00887195,5,10,1500,8,8,20,20,10,0.0001,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
0.993461,0.995265,0.994349,6.7452,6.558,13.3032,0.00596839,0.00795558,0.006948,0.336766,0.335081,0.335935,0.342734,0.343037,0.342883,0.233709,0.227475,0.230636,0.120096,0.11499,0.117579,5,10,1500,8,8,20,20,10,0.001,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
0.904007,0.893938,0.898946,66.6192,66.5712,133.19,8.2564,9.24956,8.7528,1.56128,1.57422,1.56775,9.81768,10.8238,10.3206,28.7421,31.7357,30.2384,26.304,29.2571,27.78,5,10,1500,8,8,20,20,10,0.01,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
0.878879,0.883558,0.88122,88.5024,89.1072,177.61,8022.63,7990.87,8006.7,1.33446,1.33002,1.33223,8023.96,7992.2,8008.03,172.527,151.706,162.081,170.746,149.937,160.306,5,10,1500,8,8,20,20,10,0.1,0.5,0,0,254,6,15,6,15,6,15,6,254,6,15,6,15,6,15,6
