0.285206,21.9918,14422.1,10.8678,14432.9,1,20,1500,6,20,20,0.1,0,2,6
0.370679,25.2966,14383,9.44599,14392.5,1,20,1500,6,20,20,0.1,0,6,6
0.44954,27.8544,14391.4,8.57636,14399.9,1,20,1500,6,20,20,0.1,0,14,6
0.526677,29.8746,14358.1,7.96562,14366.1,1,20,1500,6,20,20,0.1,0,30,6
0.615258,31.8492,14370,7.50572,14377.5,1,20,1500,6,20,20,0.1,0,62,6
0.708285,33.2268,14352.8,7.20651,14360,1,20,1500,6,20,20,0.1,0,126,6
0.800126,33.588,14362,7.1355,14369.1,1,20,1500,6,20,20,0.1,0,254,6
0.880355,32.268,14361.8,7.4337,14369.3,1,20,1500,6,20,20,0.1,0,510,6
0.932505,28.425,14395.4,8.43776,14403.8,1,20,1500,6,20,20,0.1,0,1022,6
