-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,10,1500,6,6,20,20,30,1e-10,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,10,1500,6,6,20,20,30,1e-09,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
-nan,-nan,-nan,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,10,1500,6,6,20,20,30,1e-08,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,-nan,1,0.0012,0,0.0012,0,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,0,-nan,0,1,10,1500,6,6,20,20,30,1e-07,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.024,0.0264,0.0504,0,0,0,0.104069,0.0584963,0.0801977,0.104069,0.0584963,0.0801977,0.0270784,0.0150565,0.0207812,0.00974976,0.00899052,0.00935206,1,10,1500,6,6,20,20,30,1e-06,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.1872,0.1836,0.3708,0,0,0,0.209842,0.211648,0.210736,0.209842,0.211648,0.210736,0.0545231,0.0554819,0.0549978,0.00202147,0.00219643,0.0021081,1,10,1500,6,6,20,20,30,1e-05,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,1.9944,2.0772,4.0716,0.000378119,0,0.000185215,0.265839,0.264212,0.265009,0.266217,0.264212,0.265194,0.0748823,0.0733704,0.074111,0.00293656,0.00235235,0.00263851,1,10,1500,6,6,20,20,30,0.0001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.941564,0.946042,0.943808,19.9152,20.0928,40.008,0.0150059,0.0154482,0.015228,0.49329,0.492163,0.492724,0.508295,0.507611,0.507952,0.534858,0.48338,0.509005,0.291084,0.240722,0.265791,1,10,1500,6,6,20,20,30,0.001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.475298,0.48435,0.479779,40.188,40.1472,80.3352,7119.81,7214.78,7167.27,6.93524,6.23196,6.58378,7126.74,7221.01,7173.85,11061.6,12951.5,12006.1,11013.4,12912.6,11962.5,1,10,1500,6,6,20,20,30,0.01,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.482487,0.47202,0.477281,41.0448,39.7392,80.784,9339.46,9195.34,9268.56,5.9526,6.8247,6.3816,9345.41,9202.16,9274.94,9580.63,12095.7,10817.8,9545.17,12049.1,10776.9,1,10,1500,6,6,20,20,30,0.1,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
