0.731646,0.726594,0.730395,58.956,19.2588,78.2148,8476.14,9283.56,8674.95,0.996037,3.07031,1.50678,8477.13,9286.63,8676.46,143.271,643.085,266.34,142.279,633.655,263.27,1,10,1500,6,2,20,20,5,1,0.1,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.726861,0.7375,0.729474,58.956,19.47,78.426,8878.79,9256.55,8972.57,1.00977,3.03682,1.51301,8879.8,9259.59,8974.09,128.172,380.345,190.776,127.152,371.12,187.72,1,10,1500,6,2,20,20,5,1,0.2,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.734952,0.721393,0.731596,59.2824,19.14,78.4224,8969.55,9309.76,9052.58,0.988083,3.10218,1.50405,8970.54,9312.86,9054.09,181.004,487.02,255.691,180.028,477.394,252.604,1,10,1500,6,2,20,20,5,1,0.3,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.7304,0.736368,0.731871,58.9152,19.4304,78.3456,9064.31,9224.98,9104.16,1.0055,3.03833,1.50966,9065.32,9228.02,9105.67,189.359,538.748,276.011,188.348,529.514,272.96,1,10,1500,6,2,20,20,5,1,0.4,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.715587,0.722581,0.717322,57.6912,19.2192,76.9104,9190.89,9218.44,9197.78,1.02495,3.09095,1.54122,9191.92,9221.53,9199.32,135.631,486.297,223.26,134.581,476.74,220.083,1,10,1500,6,2,20,20,5,1,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.739663,0.732107,0.737779,59.1192,19.4436,78.5628,9176.54,9269.99,9199.66,1.00568,3.01979,1.50415,9177.54,9273.01,9201.17,137.929,592.451,250.42,136.918,583.329,247.401,1,10,1500,6,2,20,20,5,1,0.6,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.719175,0.73506,0.723089,58.3032,19.4832,77.7864,9163.37,9261.82,9188.03,1.01303,3.05117,1.52352,9164.39,9264.87,9189.56,119.177,498.623,214.217,118.151,489.311,211.116,1,10,1500,6,2,20,20,5,1,0.7,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.749361,0.710331,0.739571,59.772,18.9684,78.7404,9220.81,9222.33,9221.18,0.966971,3.06494,1.47237,9221.77,9225.4,9222.65,142.773,340.684,190.449,141.838,331.288,187.476,1,10,1500,6,2,20,20,5,1,0.8,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.730769,0.712166,0.726142,58.9152,19.008,77.9232,9256.7,9043.29,9204.64,0.940358,3.1212,1.47234,9257.64,9046.41,9206.11,103.322,411.617,178.525,102.438,401.872,175.48,1,10,1500,6,2,20,20,5,1,0.9,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.717151,0.74003,0.72624,58.344,39.6792,98.0232,8456.64,9194.66,8755.39,1.00636,1.45828,1.18929,8457.65,9196.11,8756.58,129.805,166.206,144.54,128.792,164.08,143.076,1,10,1500,6,4,20,20,5,1,0.1,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
