1,0.6804,0.000168359,0.262308,0.262476,1,20,1500,6,20,5,0.0001,0,15,6
0.994259,6.6504,0.0062831,0.297449,0.303732,1,20,1500,6,20,5,0.001,0,15,6
0.737822,33.8904,6929.21,1.76725,6930.98,1,20,1500,6,20,5,0.01,0,15,6
0.736289,33.8562,13566,1.7716,13567.8,1,20,1500,6,20,5,0.1,0,15,6
